id_ocorrencia,local_ocorrencia,latitude_ocorrencia,longitude_ocorrencia,data_ocorrencia,hora_ocorrencia,presen_agen_segur_ocorrencia,qtd_morto_civil_ocorrencia,qtd_morto_agen_segur_ocorrencia,qtd_ferido_civil_ocorrencia,qtd_ferido_agen_segur_ocorrencia,fonte_ocorrencia,estado_id,cidade_id,nome_cidade,cod_ibge_cidade,gentilico_cidade,populacao_cidade,area_cidade,densidade_demo_cidade,nome_estado,uf_estado,cod_ibge_estado
25710,"Morro do Urubu,  Piedade, Rio de Janeiro - RJ, 20751-340, Brasil",-22.879617,-43.304843,2019-03-24,4:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25711,"Morro do Urubu, Piedade, Rio de Janeiro - RJ, 20751-340, Brasil",-22.879617,-43.304843,2019-03-24,7:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25712,"Morro da Covanca, Tanque, Rio de Janeiro - RJ, 22735-020, Brasil",-22.9149256,-43.348209,2019-03-24,23:54:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25715,"Barrão, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",-22.8604006,-43.4884116,2019-03-25,5:55:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25716,"Rua Teixeira Campos - Santíssimo, Rio de Janeiro - RJ, 23094-091, Brasil",-22.874402,-43.5138027,2019-03-25,5:10:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25717,"Rio Comprido, Rio de Janeiro - RJ, Brasil",-22.9252336,-43.2053404,2019-03-25,0:10:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25718,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",-22.8604006,-43.4884116,2019-03-25,2:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25719,"Morro do Turano, Rio Comprido, Rio de Janeiro - RJ, 20261-110, Brasil",-22.925017,-43.216439,2019-03-25,6:19:00,1,0,0,3,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25725,"Favela Santa Marta - Botafogo, Rio de Janeiro - RJ, Brasil",-22.947321,-43.1943601,2019-03-25,7:35:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25726,"Morro do São João - Engenho Novo, Rio de Janeiro - RJ, 20950-370, Brasil",-22.9078627,-43.2659281,2019-03-25,6:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25727,"R. Dois, Alvorada - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8612593,-43.2758573,2019-03-25,7:50:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25728,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",-22.9481688,-43.3626721,2019-03-25,7:02:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25730,"Vila Joaniza, Ilha do Governador, Galeão, Rio de Janeiro - RJ, 21941-640, Brasil",-22.8148203,-43.2302931,2019-03-23,15:00:00,1,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25731,"Rua Itapiru  - Catumbi, Rio de Janeiro - RJ, 20251-030, Brasil",-22.9202268,-43.1966092,2019-03-25,11:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25732,"Rua Barão, 40 - Praça Seca, Rio de Janeiro - RJ, 21321-620, Brasil",-22.903701,-43.3455356,2019-03-25,12:01:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25733,"Complexo do Chapadão  - Guadalupe, Rio de Janeiro - RJ, 21665-320, Brasil",-22.8348419,-43.383496,2019-03-25,12:05:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25735,"R. Joaquim Pizarro, 131 - Rio Comprido, Rio de Janeiro - RJ, 20261-110, Brasil",-22.925621,-43.216849,2019-03-25,13:07:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25736,"Morro Faz Quem Quer - Rocha Miranda, Rio de Janeiro - RJ, 21540-570, Brasil",-22.8493439,-43.3402104,2019-03-25,12:00:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25739,"Fumacê, Realengo, Rio de Janeiro - RJ, 21735-480, Brasil",-22.8677888,-43.4248795,2019-03-25,18:59:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25742,"Comunidade do 77,  Realengo, Rio de Janeiro - RJ, 21775-190, Brasil",-22.8902529,-43.4529337,2019-03-25,18:30:00,1,0,0,1,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25746,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8654866,-43.2619815,2019-03-25,23:48:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25747,"Estr. da Covanca - Tanque, Rio de Janeiro - RJ, Brasil",-22.9149118,-43.3479471,2019-03-26,1:16:00,0,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25750,"Morro Dona Marta, Botafogo, Rio de Janeiro - RJ, 22260-164, Brasil",-22.9473222,-43.1952837,2019-03-26,6:00:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25751,"Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.9047379,-43.35523,2019-03-26,2:30:00,0,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25752,"Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.9047379,-43.35523,2019-03-26,4:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25753,"Morro da Caixa D'água, Tanque, Rio de Janeiro - RJ, 22733-140, Brasil",-22.913155,-43.356179,2019-03-26,4:37:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25754,"Merendiba, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-730, Brasil",-22.8472161,-43.2754407,2019-03-26,6:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25756,"Complexo do Chapadão, Pavuna, Rio de Janeiro - RJ, 21655-160, Brasil",-22.8208745,-43.3831147,2019-03-26,7:10:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25758,"Cidade Alta, Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",-22.8185529,-43.2936949,2019-03-26,7:25:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25761,"Morro do Turano, Rio Comprido, Rio de Janeiro - RJ, 20261-110, Brasil",-22.9254408,-43.2152309,2019-03-26,7:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25762,"Vila Kennedy, Rio de Janeiro - RJ, 21850-007, Brasil",-22.8604006,-43.4884116,2019-03-26,6:17:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25765,"R. Sorocaba - Botafogo, Rio de Janeiro - RJ, Brasil",-22.9536329,-43.189674600000004,2019-03-26,2:00:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25766,"Rua 5,  Vila Cosmos, Rio de Janeiro - RJ, 21210-640, Brasil",-22.8499538,-43.3046417,2019-03-26,10:08:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25768,"Morro da Fé, Penha Circular, Rio de Janeiro - RJ, 21210-360, Brasil",-22.8469239,-43.2969005,2019-03-26,8:39:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25769,"Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8593331,-43.2754759,2019-03-26,7:29:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25770,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, Brasil",-22.9089651,-43.2563063,2019-03-26,11:07:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25771,"Av. Brasil - Bonsucesso, Rio de Janeiro - RJ, Brasil",-22.8639186,-43.2476439,2019-03-26,9:00:00,1,1,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25774,"Curral das Éguas - Realengo, Rio de Janeiro - RJ, 21710-390, Brasil",-22.872736,-43.419491,2019-03-26,6:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25776,"Morro Dona Marta - Botafogo, Rio de Janeiro - RJ, 22260-164, Brasil",-22.9473222,-43.1952837,2019-03-26,13:29:00,1,0,0,1,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25781,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, Brasil",-22.8675722,-43.3252865,2019-03-26,17:42:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25785,"Morro da Caixa D'água, Tanque, Rio de Janeiro - RJ, 22733-140, Brasil",-22.8936111,-43.3163889,2019-03-26,20:54:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25786,"Morro da Covanca, Tanque, Rio de Janeiro - RJ, 22735-020, Brasil",-22.916975,-43.342545,2019-03-26,21:25:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25789,"R. do Desenhista - Bangu, Rio de Janeiro - RJ, 21842-030, Brasil",-22.8700287,-43.4775467,2019-03-26,23:11:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25790,"Praça do Corta, R. Padre Lima - Parque Columbia, Rio de Janeiro - RJ, Brasil",-22.8200131,-43.3459522,2019-03-26,22:45:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25791,"R. Cambucá - Higienópolis, Rio de Janeiro - RJ, Brasil",-22.8700695,-43.2626042,2019-03-26,15:00:00,1,1,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25793,"Casinhas, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8656361,-43.2827955,2019-03-27,0:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25797,"R. Congo - Vila Kennedy, Rio de Janeiro - RJ, Brasil",-22.8620054,-43.4901391,2019-03-27,7:15:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25799,"Malvinas, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",-22.8600881,-43.4863223,2019-03-27,8:05:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25800,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 21842-740, Brasil",-22.8703855,-43.4798073,2019-03-27,8:09:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25801,"R. Dr. Augusto Figueiredo, Vila Aliança, Bangu, Rio de Janeiro - RJ, 21840-600, Brasil",-22.8740996,-43.4787222,2019-03-27,3:00:00,1,2,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25803,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, Brasil",-22.9356777,-43.2033453,2019-03-27,9:00:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25804,"4 bicas, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-550, Brasil",-22.845706,-43.280248,2019-03-27,9:01:00,1,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25805,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, Brasil",-22.9347222,-43.2047222,2019-03-27,5:30:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25807,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 23025-330, Brasil",-22.870513,-43.479938,2019-03-27,10:24:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25810,"Parada de Lucas, Rio de Janeiro - RJ, 21241-366, Brasil",-22.816245,-43.3007705,2019-03-27,11:00:00,1,2,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25813,"Parada de Lucas, Rio de Janeiro - RJ, 21241-366, Brasil",-22.816245,-43.3007705,2019-03-27,14:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25814,"Rua Barão, 40 - Praça Seca, Rio de Janeiro - RJ, 21321-620, Brasil",-22.903701,-43.3455356,2019-03-27,17:07:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25815,"4 Bicas, Vila Cruzeiro - Penha, Rio de Janeiro - RJ, 21070-830, Brasil",-22.845706,-43.280248,2019-03-27,18:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25816,"Avenida Brasil, Maré",-22.851121,-43.247006,2019-03-27,13:32:00,1,2,0,0,1,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25817,"Merendiba, Vila Cruzeiro, Complexo da Penha - RJ",-22.846732,-43.275743,2019-03-27,19:40:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25819,"Chácara do Céu, Leblon, Rio de Janeiro - RJ, 22450-230",-22.9901306,-43.2331844,2019-03-27,19:54:00,1,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25820,"Realengo, Rio de Janeiro - RJ, Brasil",-22.8763107,-43.4302937,2019-03-27,20:14:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25822,"Complexo do Rola,  Santa Cruz, Rio de Janeiro - RJ, 23591-250, Brasil",-22.928655,-43.6643448,2019-03-27,11:00:00,1,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25823,"R. Hélio Luís Navarro - Bangu, Rio de Janeiro - RJ, Brasil",-22.8613329,-43.48742,2019-03-27,22:04:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25825,"Realengo, Rio de Janeiro - RJ, Brasil",-22.8763107,-43.4302937,2019-03-27,23:33:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25826,"Praça Seca, Rio de Janeiro - RJ, Brasil",-22.8969198,-43.3516802,2019-03-27,23:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25828,"Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8401095,-43.3780741,2019-03-27,23:35:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25829,"Rua Barão, 40 - Praça Seca, Rio de Janeiro - RJ, 21321-620, Brasil",-22.903701,-43.3455356,2019-03-28,3:18:00,0,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25830,"Complexo da Penha, Rio de Janeiro - RJ, 21070-730, Brasil",-22.8472161,-43.2754407,2019-03-28,1:48:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25831,"Rua General Queiroz Saião - Irajá, Rio de Janeiro - RJ, Brasil",-22.8400672,-43.3203909,2019-03-27,20:00:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25833,"Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.905076,-43.354814,2019-03-28,7:04:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25834,"Morro do Fubá, Campinho, Rio de Janeiro - RJ, Brasil",-22.8868567,-43.3412253,2019-03-28,4:40:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25835,"R. Franz Liszt - Jardim America, Rio de Janeiro - RJ, Brasil",-22.8073899,-43.3217608,2019-03-27,16:00:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25836,"Av. Pastor Martin Luther King Junior, Rio de Janeiro - RJ, 20765-630, Brasil",-22.8488858,-43.3214289,2019-03-27,18:30:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25837,"Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",-22.8558216,-43.315785,2019-03-27,20:00:00,0,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25841,"Jardim America, Rio de Janeiro - RJ, Brasil",-22.811487,-43.3207177,2019-03-27,23:00:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25842,"R. Congo, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21852-580, Brasil",-22.862115,-43.490855,2019-03-28,13:31:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25843,"Morro do Batan - Realengo, Rio de Janeiro - RJ, Brasil",-22.8613889,-43.4211111,2019-03-28,14:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25847,"R. Zâmbia, Vila Kennedy - Bangu, Rio de Janeiro - RJ, Brasil",-22.8588459,-43.4892169,2019-03-28,16:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25848,"Taquara, Rio de Janeiro - RJ, Brasil",-22.9230494,-43.3739788,2019-03-28,2:00:00,1,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25849,"Vila Cruzeiro, Complexo da Penha,  Olaria, Rio de Janeiro - RJ, 21071-180",-22.8489448,-43.2815481,2019-03-28,17:40:00,1,0,0,0,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25850,"Estrada Adhemar Bebiano, 3968-3988 - Engenho da Rainha, Rio de Janeiro - RJ, 20766-721",-22.8650001,-43.2936242,2019-03-28,20:47:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25853,"Rio Comprido, Rio de Janeiro - RJ, Brasil",-22.9252336,-43.2053404,2019-03-28,21:52:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25854,"Benfica, Rio de Janeiro - RJ, Brasil",-22.8926246,-43.2397455,2019-03-28,22:12:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25856,"Taquara, Rio de Janeiro - RJ, Brasil",-22.9230494,-43.3739788,2019-03-28,23:15:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25859,"Vila Progresso, Vila Kennedy, Rio de Janeiro - RJ, 21852-418, Brasil",-22.8614271,-43.4952227,2019-03-29,6:45:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25860,"Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",-22.9008761,-43.3623022,2019-03-29,7:06:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25871,"Complexo do Chapadão, Guadalupe, Rio de Janeiro - RJ, 21650-100, Brasil",-22.8362719,-43.381828,2019-03-29,11:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25874,"Morro do Urubu - Pilares, Rio de Janeiro - RJ, Brasil",-22.8759836,-43.3024082,2019-03-28,20:00:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25878,"Parque Royal - Portuguesa, Rio de Janeiro - RJ, Brasil",-22.7946849,-43.2086681,2019-03-29,11:45:00,1,2,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25880,"Morro da Fé, Penha Circular, Rio de Janeiro - RJ, 21210-360, Brasil",-22.8469239,-43.2969005,2019-03-29,14:35:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25881,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8654866,-43.2619815,2019-03-29,15:10:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25883,"Morro da Fé, Penha Circular, Rio de Janeiro - RJ, 21210-674, Brasil",-22.8388125,-43.2950253,2019-03-29,15:49:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25884,"Morro Santo Amaro - Catete, Rio de Janeiro - RJ, Brasil",-22.923314,-43.1795422,2019-03-29,15:45:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25886,"Rebu - Senador Camará, Rio de Janeiro - RJ, 21843-040, Brasil",-22.878864,-43.4914498,2019-03-29,6:00:00,1,2,0,2,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25888,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",-22.9481688,-43.3626721,2019-03-29,15:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25891,"Rua Abelardo Chacrinha Barbosa - Tijuca, Rio de Janeiro - RJ, Brasil",-22.92669,-43.2345437,2019-03-29,18:45:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25890,"Complexo do Chapadão, Pavuna, Rio de Janeiro - RJ, 21655-160, Brasil",-22.8209547,-43.3831538,2019-03-29,19:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25893,"Campinho, Rio de Janeiro - RJ, Brasil",-22.8856237,-43.3481044,2019-03-29,21:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25894,"R. Urucuia - Praça Seca,  Rio de Janeiro - RJ, Brasil",-22.8948757,-43.3630633,2019-03-29,21:46:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25896,"R. Anhembi - Irajá, Rio de Janeiro - RJ, Brasil",-22.8351531,-43.320471,2019-03-29,22:17:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25897,"Bonsucesso, Rio de Janeiro - RJ, Brasil",-22.8626395,-43.2539991,2019-03-29,22:15:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25899,"Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8401095,-43.3780741,2019-03-29,22:42:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
32167,"R. do Matoso - Tijuca, Rio de Janeiro - RJ, Brasil",-22.9160314,-43.2123756,2019-11-23,18:50:00,0,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
25904,"Avenida das Lagoas, Gardênia Azul, Rio de Janeiro - RJ, Brasil",-22.958323,-43.3517018,2019-03-29,21:00:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
